datetime,season,weather,temp,humidity,windspeed,casual,registered,count,hour,dow,month,year,is_weekend,is_morning_rush,is_evening_rush,is_night,hour_sin,hour_cos,dow_sin,dow_cos,lag_1h,lag_2h,lag_3h,lag_24h,lag_48h,lag_168h,lag_336h,roll_24h_mean,roll_24h_std,roll_168h_mean,roll_168h_std
2011-08-02 17:00:00,4,2,21.34,33.6,12.77,29,196,225,17,1,8,2011,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,172.0,183.0,199.0,170.0,133.0,11.0,79.0,155.29166666666666,53.76476878327347,127.57142857142857,60.374437568555734
2011-08-02 18:00:00,3,4,34.62,39.72,19.11,46,94,140,18,1,8,2011,0,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,225.0,172.0,183.0,119.0,168.0,26.0,158.0,157.58333333333334,55.5611035877085,128.8452380952381,60.15737724559421
2011-08-02 19:00:00,3,3,28.76,54.47,29.02,39,89,128,19,1,8,2011,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,140.0,225.0,172.0,161.0,52.0,141.0,117.0,158.45833333333334,55.09042303472488,129.52380952380952,59.63099627825423
2011-08-02 20:00:00,4,3,34.8,46.52,36.62,39,120,159,20,1,8,2011,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,128.0,140.0,225.0,87.0,87.0,208.0,125.0,157.08333333333334,55.434973003367425,129.44642857142858,59.6244493243201
2011-08-02 21:00:00,2,2,34.05,66.83,30.27,21,19,40,21,1,8,2011,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,159.0,128.0,140.0,118.0,217.0,127.0,77.0,160.08333333333334,53.38776660610952,129.1547619047619,59.35713367831925
2011-08-02 22:00:00,3,1,19.69,47.03,33.92,17,71,88,22,1,8,2011,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,40.0,159.0,128.0,189.0,167.0,152.0,183.0,156.83333333333334,58.216736474978724,128.63690476190476,59.75422973481017
2011-08-02 23:00:00,3,2,25.89,51.44,43.28,13,69,82,23,1,8,2011,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,88.0,40.0,159.0,197.0,196.0,206.0,126.0,152.625,59.42829987545473,128.25595238095238,59.808376340816004
2011-08-03 00:00:00,4,4,8.31,89.03,43.69,24,145,169,0,2,8,2011,0,0,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,82.0,88.0,40.0,237.0,104.0,16.0,173.0,147.83333333333334,60.32424465133101,127.51785714285714,59.607998218931215
2011-08-03 01:00:00,3,1,18.23,90.76,43.04,9,199,208,1,2,8,2011,0,0,0,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,169.0,82.0,88.0,91.0,134.0,222.0,50.0,145.0,57.484213333825046,128.42857142857142,59.060262680478296
2011-08-03 02:00:00,2,1,29.27,86.22,7.66,35,187,222,2,2,8,2011,0,0,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,208.0,169.0,82.0,217.0,60.0,51.0,89.0,149.875,57.666441525907295,128.3452380952381,58.93719260194935
2011-08-03 03:00:00,4,4,20.16,89.19,12.55,47,116,163,3,2,8,2011,0,0,0,1,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,222.0,208.0,169.0,166.0,68.0,109.0,208.0,150.08333333333334,57.92792873507776,129.36309523809524,59.06987900724877
2011-08-03 04:00:00,2,3,26.08,65.58,25.12,47,182,229,4,2,8,2011,0,0,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,163.0,222.0,208.0,215.0,50.0,107.0,124.0,149.95833333333334,57.895317199435084,129.6845238095238,59.10531956575063
2011-08-03 05:00:00,3,4,27.37,71.7,17.94,48,51,99,5,2,8,2011,0,0,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,229.0,163.0,222.0,28.0,21.0,197.0,95.0,150.54166666666666,58.64482568573429,130.41071428571428,59.572562341382394
2011-08-03 06:00:00,3,2,12.6,64.57,6.58,8,24,32,6,2,8,2011,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,99.0,229.0,163.0,70.0,238.0,125.0,183.0,153.5,53.78378614577007,129.82738095238096,59.396162805132285
2011-08-03 07:00:00,2,4,31.27,82.85,14.39,10,65,75,7,2,8,2011,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,32.0,99.0,229.0,111.0,188.0,174.0,215.0,151.91666666666666,56.82231394724133,129.27380952380952,59.87288954748978
2011-08-03 08:00:00,1,3,18.79,64.08,48.77,26,27,53,8,2,8,2011,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,75.0,32.0,99.0,203.0,136.0,182.0,45.0,150.41666666666666,58.40258828888147,128.6845238095238,59.917222328045426
2011-08-03 09:00:00,3,4,11.31,28.89,17.35,12,88,100,9,2,8,2011,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,53.0,75.0,32.0,139.0,166.0,192.0,75.0,144.16666666666666,60.51853231550812,127.91666666666667,60.05630259213381
2011-08-03 10:00:00,1,2,30.96,84.77,20.95,0,19,19,10,2,8,2011,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,100.0,53.0,75.0,137.0,137.0,46.0,57.0,142.54166666666666,61.18324519632507,127.36904761904762,59.88767525118791
2011-08-03 11:00:00,3,2,17.53,80.85,0.32,38,69,107,11,2,8,2011,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,19.0,100.0,53.0,225.0,43.0,228.0,129.0,137.625,66.18472994778237,127.20833333333333,60.14302854226367
2011-08-03 12:00:00,1,3,27.51,85.62,35.97,10,36,46,12,2,8,2011,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,107.0,19.0,100.0,120.0,136.0,58.0,202.0,132.70833333333334,63.74983660109785,126.48809523809524,59.65128084567683
2011-08-03 13:00:00,1,2,21.44,35.23,20.68,2,15,17,13,2,8,2011,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,46.0,107.0,19.0,173.0,89.0,105.0,18.0,129.625,66.13609979165827,126.41666666666667,59.74089930608857
2011-08-03 14:00:00,1,2,16.46,41.73,5.16,1,162,163,14,2,8,2011,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,17.0,46.0,107.0,199.0,196.0,113.0,134.0,123.125,69.2790905779251,125.89285714285714,60.31286053802195
2011-08-03 15:00:00,2,4,29.3,43.66,48.43,45,182,227,15,2,8,2011,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,163.0,17.0,46.0,183.0,158.0,104.0,165.0,121.625,67.94167095512088,126.19047619047619,60.37219413704955
2011-08-03 16:00:00,1,1,22.53,60.65,38.87,41,99,140,16,2,8,2011,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,227.0,163.0,17.0,172.0,120.0,170.0,88.0,123.45833333333333,70.22509099885244,126.92261904761905,60.84544049497606
2011-08-03 17:00:00,1,2,16.72,30.71,36.31,23,192,215,17,2,8,2011,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,140.0,227.0,163.0,225.0,170.0,200.0,166.0,122.125,69.56405399842404,126.74404761904762,60.762224025694046
2011-08-03 18:00:00,1,2,8.29,50.83,47.89,19,77,96,18,2,8,2011,0,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,215.0,140.0,227.0,140.0,119.0,210.0,88.0,121.70833333333333,68.9482976847376,126.83333333333333,60.88141675575264
2011-08-03 19:00:00,3,3,31.86,34.57,20.37,48,13,61,19,2,8,2011,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,96.0,215.0,140.0,128.0,161.0,46.0,206.0,119.875,69.0257119705656,126.1547619047619,60.583488995477474
2011-08-03 20:00:00,1,3,6.06,41.18,35.93,39,23,62,20,2,8,2011,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,61.0,96.0,215.0,159.0,87.0,176.0,150.0,117.08333333333333,70.03037643186282,126.24404761904762,60.475609674931086
2011-08-03 21:00:00,3,4,30.9,76.51,10.31,14,82,96,21,2,8,2011,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,62.0,61.0,96.0,40.0,118.0,206.0,110.0,113.04166666666667,70.30460382393589,125.56547619047619,60.55349887594608
2011-08-03 22:00:00,1,4,15.8,88.38,34.86,5,37,42,22,2,8,2011,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,96.0,62.0,61.0,88.0,189.0,153.0,114.0,115.375,68.6856813760114,124.91071428571429,60.27261722798095
2011-08-03 23:00:00,1,2,24.18,21.83,0.7,19,81,100,23,2,8,2011,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,42.0,96.0,62.0,82.0,197.0,19.0,51.0,113.45833333333333,70.10983877284004,124.25,60.570516137389106
2011-08-04 00:00:00,2,1,32.67,65.27,6.32,21,8,29,0,3,8,2011,0,0,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,100.0,42.0,96.0,169.0,237.0,139.0,153.0,114.20833333333333,69.85449421704263,124.73214285714286,60.047832551917104
2011-08-04 01:00:00,3,1,9.55,22.88,21.26,1,120,121,1,3,8,2011,0,0,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,29.0,100.0,42.0,208.0,91.0,110.0,44.0,108.375,70.91747347077632,124.07738095238095,60.48942076295039
2011-08-04 02:00:00,1,4,22.01,26.82,0.6,14,58,72,2,3,8,2011,0,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,121.0,29.0,100.0,222.0,217.0,179.0,101.0,104.75,67.75675804574452,124.14285714285714,60.48004428782545
2011-08-04 03:00:00,3,3,27.93,76.41,23.1,47,50,97,3,3,8,2011,0,0,0,1,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,72.0,121.0,29.0,163.0,166.0,130.0,11.0,98.5,63.23867831305938,123.50595238095238,60.46229062077871
2011-08-04 04:00:00,3,2,27.73,78.85,26.14,33,108,141,4,3,8,2011,0,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,97.0,72.0,121.0,229.0,215.0,237.0,146.0,95.75,61.72889535492376,123.30952380952381,60.49466274086649
2011-08-04 05:00:00,4,2,20.77,85.12,31.08,45,50,95,5,3,8,2011,0,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,141.0,97.0,72.0,99.0,28.0,103.0,159.0,92.08333333333333,55.79848577240023,122.73809523809524,59.86444148602744
2011-08-04 06:00:00,2,1,23.74,57.94,5.02,30,18,48,6,3,8,2011,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,95.0,141.0,97.0,32.0,70.0,46.0,37.0,91.91666666666667,55.782899566605245,122.69047619047619,59.88341491438032
2011-08-04 07:00:00,2,4,27.73,88.78,9.05,29,61,90,7,3,8,2011,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,48.0,95.0,141.0,75.0,111.0,115.0,147.0,92.58333333333333,55.12745442956762,122.70238095238095,59.868274517463185
2011-08-04 08:00:00,2,1,30.23,33.35,30.66,27,9,36,8,3,8,2011,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,90.0,48.0,95.0,53.0,203.0,190.0,158.0,93.20833333333333,55.004331186510754,122.55357142857143,59.91858337673815
2011-08-04 09:00:00,4,1,27.85,39.98,32.91,32,165,197,9,3,8,2011,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,36.0,90.0,48.0,100.0,139.0,167.0,76.0,92.5,55.65030567516343,121.63690476190476,60.05839728941262
2011-08-04 10:00:00,4,4,15.62,30.76,1.3,40,130,170,10,3,8,2011,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,197.0,36.0,90.0,19.0,137.0,32.0,211.0,96.54166666666667,59.60083101745321,121.81547619047619,60.23841254448595
2011-08-04 11:00:00,2,3,34.9,83.8,27.02,48,175,223,11,3,8,2011,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,170.0,197.0,36.0,107.0,225.0,120.0,28.0,102.83333333333333,59.026645911285115,122.63690476190476,59.946525631368544
2011-08-04 12:00:00,4,2,18.04,38.29,39.25,20,168,188,12,3,8,2011,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,223.0,170.0,197.0,46.0,120.0,45.0,94.0,107.66666666666667,63.92840197995056,123.25,60.44404053277839
2011-08-04 13:00:00,4,3,5.73,32.44,3.46,45,144,189,13,3,8,2011,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,188.0,223.0,170.0,17.0,173.0,24.0,92.0,113.58333333333333,64.54113394583717,124.10119047619048,60.342301016678725
2011-08-04 14:00:00,4,4,15.88,69.85,20.66,22,86,108,14,3,8,2011,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,189.0,188.0,223.0,163.0,199.0,160.0,168.0,120.75,62.87824673957984,125.08333333333333,60.04533383842974
2011-08-04 15:00:00,2,4,8.83,26.17,16.33,41,72,113,15,3,8,2011,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,108.0,189.0,188.0,227.0,183.0,112.0,47.0,118.45833333333333,62.27078257352195,124.77380952380952,59.99827366587866
2011-08-04 16:00:00,2,2,8.64,23.59,45.68,12,196,208,16,3,8,2011,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,113.0,108.0,189.0,140.0,172.0,88.0,106.0,113.70833333333333,57.82017036855977,124.7797619047619,59.997048389998696
2011-08-04 17:00:00,2,3,13.45,28.54,9.29,44,82,126,17,3,8,2011,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,208.0,113.0,108.0,215.0,225.0,36.0,91.0,116.54166666666667,60.756090527879486,125.49404761904762,60.27024936375316
2011-08-04 18:00:00,4,2,6.6,20.02,15.92,25,92,117,18,3,8,2011,0,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,126.0,208.0,113.0,96.0,140.0,198.0,162.0,112.83333333333333,57.0908251721814,126.0297619047619,59.86866120062281
2011-08-04 19:00:00,2,1,25.66,75.76,44.92,18,14,32,19,3,8,2011,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,117.0,126.0,208.0,61.0,128.0,71.0,121.0,113.70833333333333,56.98243754356073,125.54761904761905,59.61119630435254
2011-08-04 20:00:00,4,1,7.22,64.98,16.53,26,105,131,20,3,8,2011,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,32.0,117.0,126.0,62.0,159.0,120.0,170.0,112.5,58.43762933024518,125.31547619047619,59.90013044490643
2011-08-04 21:00:00,1,1,11.1,36.79,26.57,39,99,138,21,3,8,2011,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,131.0,32.0,117.0,96.0,40.0,211.0,138.0,115.375,57.53548054669512,125.38095238095238,59.900297353516095
2011-08-04 22:00:00,4,3,7.79,38.64,1.65,6,183,189,22,3,8,2011,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,138.0,131.0,32.0,42.0,88.0,140.0,232.0,117.125,57.55927946190706,124.94642857142857,59.53917433574055
2011-08-04 23:00:00,3,1,6.9,84.88,49.25,24,75,99,23,3,8,2011,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,189.0,138.0,131.0,100.0,82.0,48.0,193.0,123.25,57.03641094873562,125.23809523809524,59.73306270051538
2011-08-05 00:00:00,2,2,13.03,60.15,41.25,48,77,125,0,4,8,2011,0,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,99.0,189.0,138.0,29.0,169.0,181.0,57.0,123.20833333333333,57.054496577484144,125.54166666666667,59.46718051902451
2011-08-05 01:00:00,2,3,22.16,75.88,31.72,39,142,181,1,4,8,2011,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,125.0,99.0,189.0,121.0,208.0,154.0,151.0,127.20833333333333,53.411429461319,125.20833333333333,59.31120141064809
2011-08-05 02:00:00,3,2,33.94,56.22,3.04,35,114,149,2,4,8,2011,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,181.0,125.0,99.0,72.0,222.0,166.0,48.0,129.70833333333334,54.50127973500834,125.36904761904762,59.4261539957641
2011-08-05 03:00:00,4,4,31.27,39.02,3.74,6,94,100,3,4,8,2011,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,149.0,181.0,125.0,97.0,163.0,104.0,108.0,132.91666666666666,53.20748285611777,125.26785714285714,59.37100173382361
2011-08-05 04:00:00,1,3,31.28,97.63,27.25,19,132,151,4,4,8,2011,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,100.0,149.0,181.0,141.0,229.0,168.0,187.0,133.04166666666666,53.12289211504467,125.24404761904762,59.38038316209128
2011-08-05 05:00:00,3,2,10.28,65.25,14.25,23,43,66,5,4,8,2011,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,151.0,100.0,149.0,95.0,99.0,144.0,101.0,133.45833333333334,53.22714179052276,125.14285714285714,59.32154193794738
2011-08-05 06:00:00,3,2,12.95,30.48,31.14,27,2,29,6,4,8,2011,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,66.0,151.0,100.0,48.0,32.0,112.0,22.0,132.25,54.453210868717846,124.67857142857143,59.47810158374976
2011-08-05 07:00:00,4,3,7.29,52.49,29.91,48,46,94,7,4,8,2011,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,29.0,66.0,151.0,90.0,75.0,185.0,131.0,131.45833333333334,55.85149499121426,124.18452380952381,59.927065439807635
2011-08-05 08:00:00,2,4,28.35,46.35,41.93,4,157,161,8,4,8,2011,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,94.0,29.0,66.0,36.0,53.0,17.0,27.0,131.625,55.72823224870161,123.64285714285714,59.78517286737471
2011-08-05 09:00:00,4,3,7.09,37.13,14.07,35,11,46,9,4,8,2011,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,161.0,94.0,29.0,197.0,100.0,171.0,192.0,136.83333333333334,52.1274914255314,124.5,59.27718305670181
2011-08-05 10:00:00,3,1,21.7,94.68,28.89,30,14,44,10,4,8,2011,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,46.0,161.0,94.0,170.0,19.0,26.0,47.0,130.54166666666666,53.64049343762501,123.75595238095238,59.47419276522864
2011-08-05 11:00:00,3,1,12.44,90.47,38.87,32,165,197,11,4,8,2011,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,44.0,46.0,161.0,223.0,107.0,147.0,58.0,125.29166666666667,55.7357735146411,123.86309523809524,59.31302586336943
2011-08-05 12:00:00,2,4,12.3,35.93,24.54,23,27,50,12,4,8,2011,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,197.0,44.0,46.0,188.0,46.0,165.0,102.0,124.20833333333333,53.97904518274277,124.16071428571429,59.55476826786289
2011-08-05 13:00:00,2,2,34.72,48.17,41.53,9,176,185,13,4,8,2011,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,50.0,197.0,44.0,189.0,17.0,106.0,4.0,118.45833333333333,54.23778497358262,123.47619047619048,59.74315809106557
2011-08-05 14:00:00,2,2,27.7,80.99,6.56,37,86,123,14,4,8,2011,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,185.0,50.0,197.0,108.0,163.0,210.0,199.0,118.29166666666667,54.017291246629476,123.94642857142857,59.915435309827615
2011-08-05 15:00:00,4,2,30.11,36.68,36.69,43,174,217,15,4,8,2011,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,123.0,185.0,50.0,113.0,227.0,173.0,186.0,118.91666666666667,53.97980030140641,123.42857142857143,59.542021736232584
2011-08-05 16:00:00,2,3,22.16,67.33,47.15,48,74,122,16,4,8,2011,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,217.0,123.0,185.0,208.0,140.0,78.0,72.0,123.25,57.54110062268162,123.69047619047619,59.85731060868698
2011-08-05 17:00:00,3,3,31.13,75.98,16.59,4,93,97,17,4,8,2011,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,122.0,217.0,123.0,126.0,215.0,150.0,86.0,119.66666666666667,54.63846922124177,123.95238095238095,59.7523641727861
2011-08-05 18:00:00,3,4,24.36,72.32,18.32,30,11,41,18,4,8,2011,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,97.0,122.0,217.0,117.0,96.0,132.0,24.0,118.45833333333333,54.812708116042735,123.63690476190476,59.75392910141354
2011-08-05 19:00:00,1,1,33.39,76.51,4.18,8,53,61,19,4,8,2011,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,41.0,97.0,122.0,32.0,61.0,111.0,44.0,115.29166666666667,57.05030515992516,123.0952380952381,60.08917904470269
2011-08-05 20:00:00,4,2,13.44,76.54,32.07,31,82,113,20,4,8,2011,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,61.0,41.0,97.0,131.0,62.0,9.0,93.0,116.5,55.495397380636774,122.79761904761905,60.272987715803076
2011-08-05 21:00:00,1,1,22.86,97.18,27.62,40,31,71,21,4,8,2011,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,113.0,61.0,41.0,138.0,96.0,10.0,55.0,115.75,55.412484859108005,123.41666666666667,59.627829441563506
2011-08-05 22:00:00,3,3,25.7,47.72,2.02,4,128,132,22,4,8,2011,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,71.0,113.0,61.0,189.0,42.0,114.0,142.0,112.95833333333333,55.92812092449496,123.7797619047619,59.116592966906
2011-08-05 23:00:00,1,3,16.79,90.29,37.61,26,143,169,23,4,8,2011,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,132.0,71.0,113.0,99.0,100.0,147.0,131.0,110.58333333333333,53.72548311771507,123.88690476190476,59.115073570928395
2011-08-06 00:00:00,3,3,31.39,21.74,41.46,27,10,37,0,5,8,2011,1,0,0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,169.0,132.0,71.0,125.0,29.0,131.0,50.0,113.5,54.95531781840354,124.01785714285714,59.19089924527681
2011-08-06 01:00:00,1,1,34.39,43.06,45.36,42,96,138,1,5,8,2011,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,37.0,169.0,132.0,181.0,121.0,11.0,144.0,109.83333333333333,57.05044805423011,123.45833333333333,59.56758896153705
2011-08-06 02:00:00,2,4,19.81,23.89,27.29,11,54,65,2,5,8,2011,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,138.0,37.0,169.0,149.0,72.0,115.0,27.0,108.04166666666667,55.36870813536931,124.21428571428571,58.93436345540637
2011-08-06 03:00:00,1,4,16.72,72.1,22.63,4,163,167,3,5,8,2011,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,65.0,138.0,37.0,100.0,97.0,94.0,78.0,104.54166666666667,55.32196604908608,123.91666666666667,59.10717117770694
2011-08-06 04:00:00,2,3,19.16,28.06,43.81,7,29,36,4,5,8,2011,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,167.0,65.0,138.0,151.0,141.0,105.0,202.0,107.33333333333333,56.75474825312296,124.35119047619048,59.154232579818206
2011-08-06 05:00:00,2,2,30.58,87.66,19.93,16,67,83,5,5,8,2011,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,36.0,167.0,65.0,66.0,95.0,54.0,28.0,102.54166666666667,57.753583865205826,123.94047619047619,59.52775253549881
2011-08-06 06:00:00,4,1,24.36,71.73,32.77,7,55,62,6,5,8,2011,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,83.0,36.0,167.0,29.0,48.0,220.0,94.0,103.25,57.38902334070515,124.11309523809524,59.36555036385044
2011-08-06 07:00:00,2,3,6.34,22.31,30.77,33,187,220,7,5,8,2011,1,1,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,62.0,83.0,36.0,94.0,90.0,177.0,130.0,104.625,55.90894188418072,123.17261904761905,59.0882823752528
2011-08-06 08:00:00,2,1,21.27,77.18,18.61,22,88,110,8,5,8,2011,1,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,220.0,62.0,83.0,161.0,36.0,98.0,164.0,109.875,60.58792568763546,123.42857142857143,59.415070108776334
2011-08-06 09:00:00,1,1,5.52,88.96,4.34,17,97,114,9,5,8,2011,1,1,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,110.0,220.0,62.0,46.0,197.0,151.0,116.0,107.75,59.60321701268205,123.5,59.39152543430069
2011-08-06 10:00:00,3,4,28.36,72.89,1.07,9,16,25,10,5,8,2011,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,114.0,110.0,220.0,44.0,170.0,114.0,116.0,110.58333333333333,58.13845293903967,123.2797619047619,59.35753089705198
2011-08-06 11:00:00,4,3,14.85,22.44,21.41,38,160,198,11,5,8,2011,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,25.0,114.0,110.0,197.0,223.0,162.0,172.0,109.79166666666667,59.20412674120283,122.75,59.83607847632699
2011-08-06 12:00:00,2,4,19.16,88.63,24.06,40,157,197,12,5,8,2011,1,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,198.0,25.0,114.0,50.0,188.0,206.0,122.0,109.83333333333333,59.26848760672409,122.96428571428571,60.04159165801711
2011-08-06 13:00:00,4,3,28.96,78.6,41.13,43,12,55,13,5,8,2011,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,197.0,198.0,25.0,185.0,189.0,62.0,109.0,115.95833333333333,60.40117992416942,122.91071428571429,59.97103396187873
